date,turnover,top3_ind,rise_pct,margin_pct,pct_turnover,pct_top3_ind,pct_rise_pct,pct_margin_pct,composite_sentiment
2023-02-01,190.72,71.08,69.0,17.87,81.15,83.93,68.25,99.8,83.28
2023-02-02,251.19,72.37,57.0,18.73,97.82,90.28,59.13,98.02,86.31
2023-02-03,210.39,75.03,33.0,18.33,91.07,98.61,32.74,99.4,80.46
2023-02-06,150.49,72.22,36.0,19.43,47.82,89.88,35.91,93.85,66.87
2023-02-07,183.35,74.32,68.0,18.66,77.18,97.42,67.46,97.82,84.97
2023-02-08,174.22,75.52,20.0,19.63,70.04,99.4,20.44,91.87,70.44
2023-02-09,186.23,75.11,22.0,20.71,78.77,98.61,22.62,83.13,70.78
2023-02-10,159.86,71.27,68.0,20.53,58.93,83.53,68.06,85.12,73.91
2023-02-13,149.2,73.11,90.0,20.34,45.83,94.64,88.69,86.51,78.92
2023-02-14,163.52,75.62,33.0,18.91,62.1,99.8,32.54,95.83,72.57
2023-02-15,143.47,73.47,57.0,18.23,41.07,94.64,58.93,99.4,73.51
2023-02-16,157.0,74.78,8.0,20.17,56.55,97.02,9.13,86.71,62.35
2023-02-17,161.08,69.79,51.0,20.02,60.91,68.85,52.58,87.1,67.36
2023-02-21,153.07,68.8,8.0,22.87,52.98,58.13,9.33,61.31,45.44
2023-02-22,144.65,70.55,41.0,22.29,42.66,77.18,41.47,67.46,57.19
2023-02-23,154.84,74.83,55.0,21.14,55.36,97.02,57.14,78.17,71.92
2023-02-24,141.43,69.03,24.0,21.67,38.29,61.31,22.42,72.82,48.71
2023-02-27,132.55,69.26,52.0,20.95,24.01,63.69,53.57,79.56,55.21
2023-02-28,149.77,66.57,36.0,20.7,48.21,29.17,35.71,81.15,48.56
2023-03-01,139.48,70.75,33.0,20.58,35.12,77.58,31.94,81.94,56.65
2023-03-02,142.86,71.63,77.0,19.59,41.87,84.33,74.6,91.47,73.07
2023-03-03,150.03,70.93,91.0,18.49,49.4,77.98,90.48,98.21,79.02
2023-03-06,140.31,68.75,49.0,18.61,36.71,56.15,48.61,97.02,59.62
2023-03-07,138.91,68.82,3.0,19.59,34.72,56.55,4.37,90.48,46.53
2023-03-08,124.74,70.95,55.0,19.11,15.28,78.37,56.94,93.45,61.01
2023-03-09,150.83,70.14,4.0,22.61,53.37,71.23,5.95,60.52,47.77
2023-03-10,177.24,70.75,20.0,24.8,79.96,76.39,19.44,42.66,54.61
2023-03-13,186.58,69.66,50.0,26.52,85.12,66.07,50.0,30.36,57.89
2023-03-14,177.91,67.4,84.0,23.73,80.36,36.31,81.15,51.59,62.35
2023-03-15,194.86,65.79,44.0,26.14,89.88,16.47,43.45,33.13,45.73
2023-03-16,200.68,67.4,84.0,22.99,91.07,35.91,81.35,55.36,65.92
2023-03-17,296.5,60.68,17.0,25.51,99.8,1.39,16.27,39.09,39.14
2023-03-20,163.15,69.43,80.0,24.15,68.45,62.5,78.77,46.63,64.09
2023-03-21,171.64,70.01,71.0,21.38,75.6,68.85,71.23,72.02,71.92
2023-03-22,168.1,73.62,3.0,22.26,74.4,94.25,4.56,63.29,59.13
2023-03-23,168.35,70.97,48.0,22.61,74.8,78.37,47.62,59.52,65.08
2023-03-24,145.47,68.16,67.0,21.74,46.63,44.25,66.87,68.45,56.55
2023-03-27,134.54,68.41,66.0,20.6,29.17,49.4,65.87,78.97,55.85
2023-03-28,113.12,68.09,48.0,19.97,4.96,43.45,47.42,85.12,45.24
2023-03-29,131.54,69.49,92.0,19.12,24.4,64.09,91.67,93.06,68.3
2023-03-30,128.09,69.66,69.0,19.02,20.04,66.87,70.63,94.64,63.05
2023-03-31,165.61,69.93,93.0,18.7,72.42,69.25,92.06,96.23,82.49
2023-04-03,147.17,67.56,66.0,18.55,50.2,37.5,65.67,97.42,62.7
2023-04-04,130.32,66.97,28.0,19.0,23.61,29.17,27.98,93.85,43.65
2023-04-05,140.26,65.64,48.0,19.08,39.48,15.67,47.22,92.86,48.81
2023-04-06,133.73,68.09,55.0,18.4,29.17,44.64,57.54,98.21,57.39
2023-04-10,120.14,70.62,54.0,18.97,8.13,76.79,55.95,93.85,58.68
2023-04-11,121.79,68.13,56.0,19.1,10.91,44.64,58.73,91.47,51.44
2023-04-12,133.1,69.75,38.0,19.09,28.77,68.06,37.9,91.47,56.55
2023-04-13,132.27,68.01,84.0,17.8,26.79,42.66,81.15,99.8,62.6
2023-04-14,128.57,66.67,38.0,17.07,22.02,26.39,37.3,99.8,46.38
2023-04-17,124.73,66.34,75.0,16.95,16.47,22.02,73.21,99.8,52.88
2023-04-18,132.81,65.44,52.0,16.83,29.96,15.28,52.78,99.8,49.45
2023-04-19,127.34,67.75,54.0,16.46,20.44,40.67,54.96,99.8,53.97
2023-04-20,148.5,70.3,31.0,17.17,54.56,74.4,29.37,98.21,64.14
2023-04-21,134.79,64.66,56.0,16.77,34.72,10.12,58.93,99.4,50.79
2023-04-24,121.58,68.52,61.0,16.89,10.52,52.58,61.9,98.61,55.9
2023-04-25,143.3,67.38,17.0,18.76,50.2,35.12,15.67,91.47,48.12
2023-04-26,159.38,70.44,17.0,18.84,70.44,76.39,15.87,90.67,63.34
2023-04-27,174.52,72.04,92.0,17.03,83.93,87.5,91.07,97.82,90.08
2023-04-28,157.73,68.12,81.0,15.78,68.85,45.44,78.97,99.8,73.26
2023-05-01,133.55,69.45,51.0,16.08,31.94,65.67,50.79,99.4,61.95
2023-05-02,142.66,66.29,15.0,17.78,49.8,21.63,13.1,95.83,45.09
2023-05-03,145.89,68.13,22.0,18.34,54.96,46.63,21.23,93.85,54.17
2023-05-04,140.0,69.28,27.0,20.09,43.06,62.9,25.99,75.99,51.98
2023-05-05,143.7,72.24,93.0,17.19,52.58,89.88,92.26,95.83,82.64
2023-05-08,120.42,72.05,42.0,16.98,9.33,88.29,41.27,97.02,58.98
2023-05-09,116.56,67.39,34.0,17.71,7.34,35.52,33.53,95.04,42.86
2023-05-10,144.13,73.23,47.0,16.94,54.17,94.25,44.44,97.42,72.57
2023-05-11,141.43,73.75,35.0,16.93,48.21,95.44,34.33,97.42,68.85
2023-05-12,126.36,71.72,42.0,17.03,20.83,86.31,41.07,95.63,60.96
2023-05-15,113.42,70.05,57.0,17.12,5.36,73.61,60.32,94.64,58.48
2023-05-16,134.32,72.62,17.0,17.99,36.31,91.47,14.88,91.87,58.63
2023-05-17,149.56,70.12,77.0,16.87,62.5,73.61,75.4,97.82,77.33
2023-05-18,168.98,73.58,64.0,16.05,85.12,94.25,64.68,99.4,85.86
2023-05-19,156.95,70.62,44.0,16.81,73.21,77.18,42.26,97.82,72.62
2023-05-22,145.47,71.37,48.0,17.21,57.74,83.53,46.23,92.26,69.94
2023-05-23,159.2,70.2,26.0,18.53,76.39,73.21,24.4,87.1,65.28
2023-05-24,154.48,73.79,18.0,20.03,71.63,95.44,16.67,71.23,63.74
2023-05-25,215.84,78.7,46.0,19.14,97.02,99.8,44.64,78.77,80.06
2023-05-26,200.87,78.86,68.0,17.95,95.44,99.8,69.25,90.28,88.69
2023-05-30,201.52,78.66,39.0,17.46,95.44,99.01,38.89,91.87,81.3
2023-05-31,278.13,69.45,40.0,17.94,99.4,63.69,39.88,89.88,73.21
2023-06-01,186.8,75.33,77.0,15.65,92.66,97.82,77.18,99.8,91.87
2023-06-02,184.29,72.99,90.0,14.6,91.07,90.67,89.29,99.8,92.71
2023-06-05,165.22,77.78,41.0,14.73,81.15,98.61,40.48,99.4,79.91
2023-06-06,157.07,74.49,55.0,13.96,74.4,94.25,57.94,99.8,81.6
2023-06-07,203.01,76.4,63.0,13.94,95.83,98.21,64.09,99.8,89.48
2023-06-08,162.86,75.71,55.0,13.65,78.37,97.82,57.94,99.8,83.48
2023-06-09,171.89,79.55,51.0,13.83,85.91,99.8,51.98,99.4,84.28
2023-06-12,173.02,77.04,59.0,15.01,86.31,97.82,62.5,97.42,86.01
2023-06-13,194.22,78.46,74.0,14.61,93.45,98.21,74.4,97.82,90.97
2023-06-14,213.72,75.87,44.0,13.88,96.63,96.63,41.27,99.01,83.38
2023-06-15,208.74,76.76,92.0,14.5,95.83,97.02,91.07,97.82,95.44
2023-06-16,295.96,70.11,42.0,13.54,99.4,68.06,39.68,99.8,76.74
2023-06-20,189.17,73.28,19.0,13.88,91.07,88.29,15.08,98.41,73.21
2023-06-21,195.5,77.55,40.0,13.2,93.06,97.42,36.9,99.8,81.8
2023-06-22,172.47,77.42,42.0,12.91,84.33,97.02,40.28,99.8,80.36
2023-06-23,216.91,71.58,18.0,13.44,97.42,78.77,14.68,99.01,72.47
2023-06-26,174.56,77.21,52.0,14.25,85.52,96.63,53.37,95.83,82.84
2023-06-27,170.96,75.88,72.0,13.74,82.74,95.04,74.6,97.82,87.55
2023-06-28,169.42,76.42,42.0,13.43,82.34,95.44,40.48,99.01,79.32
2023-06-29,148.26,72.61,71.0,13.54,58.53,83.13,73.41,98.02,78.27
2023-06-30,180.16,71.87,88.0,13.59,87.1,78.37,87.1,97.42,87.5
2023-07-03,102.09,76.57,71.0,13.57,2.18,95.44,72.82,97.42,66.96
2023-07-05,156.65,72.63,46.0,14.18,69.64,83.13,43.65,93.85,72.57
2023-07-06,158.63,73.08,9.0,15.44,72.02,84.72,8.33,91.07,64.04
2023-07-07,147.37,70.62,35.0,14.83,57.34,68.06,31.35,91.47,62.05
2023-07-10,164.04,76.52,75.0,15.07,76.39,95.04,76.19,90.67,84.57
2023-07-11,143.55,71.75,81.0,14.84,50.6,76.79,81.75,91.07,75.05
2023-07-12,173.25,73.53,73.0,13.54,83.93,85.91,74.4,97.82,85.52
2023-07-13,169.71,73.71,73.0,13.61,81.55,86.71,74.21,96.23,84.67
2023-07-14,188.78,74.81,38.0,13.34,90.67,89.48,33.53,99.01,78.17
2023-07-17,175.57,76.39,48.0,13.48,85.12,93.85,45.44,97.82,80.56
2023-07-18,203.29,72.99,65.0,13.3,95.04,81.94,65.28,99.01,85.32
2023-07-19,204.19,76.25,66.0,13.76,95.04,93.45,66.07,93.85,87.1
2023-07-20,209.28,76.44,65.0,13.99,95.44,94.64,65.08,91.47,86.66
2023-07-21,291.67,78.64,59.0,13.6,99.01,98.21,60.71,95.04,88.24
2023-07-24,166.28,71.64,72.0,13.91,75.6,73.61,74.4,91.87,78.87
2023-07-25,168.84,69.11,47.0,13.86,77.98,48.21,43.06,92.66,65.48
2023-07-26,192.25,70.71,56.0,13.19,90.28,66.07,57.54,99.4,78.32
2023-07-27,197.85,72.28,35.0,14.41,91.47,77.98,29.76,88.69,71.97
2023-07-28,172.79,73.39,67.0,13.33,79.96,83.53,67.66,98.21,82.34
2023-07-31,154.95,67.07,61.0,13.63,63.69,27.98,61.9,93.45,61.76
2023-08-01,141.9,69.09,30.0,13.93,44.25,48.21,25.6,89.88,51.98
2023-08-02,179.61,73.66,26.0,16.09,84.33,85.12,22.02,81.94,68.35
2023-08-03,157.28,71.66,38.0,15.92,66.87,73.21,32.94,82.74,63.94
2023-08-04,180.74,75.84,25.0,17.1,84.72,91.47,20.63,75.99,68.2
2023-08-07,154.04,73.3,90.0,15.77,62.1,82.34,89.88,83.13,79.37
2023-08-08,155.7,70.67,27.0,15.99,64.09,64.88,23.21,81.94,58.53
2023-08-09,159.66,71.49,36.0,15.96,68.85,71.23,32.34,81.94,63.59
2023-08-10,158.45,72.05,51.0,15.85,66.87,75.2,50.2,82.34,68.65
2023-08-11,141.96,73.75,57.0,14.84,43.45,85.52,59.72,84.92,68.4
2023-08-14,158.03,74.12,51.0,14.82,66.47,86.31,50.4,85.52,72.17
2023-08-15,155.99,73.51,8.0,16.46,62.9,82.74,7.14,78.57,57.84
2023-08-16,156.42,72.75,16.0,16.78,62.9,78.37,11.51,77.58,57.59
2023-08-17,171.19,69.61,30.0,17.89,77.98,52.58,27.38,68.85,56.7
2023-08-18,172.43,72.34,55.0,17.3,78.77,75.99,56.94,70.83,70.63
2023-08-21,182.66,76.95,46.0,17.13,85.12,95.44,44.05,72.02,74.16
2023-08-22,156.2,75.41,30.0,16.97,61.31,89.48,26.79,74.4,63.0
2023-08-23,178.84,75.75,79.0,15.98,83.13,90.67,82.54,80.36,84.18
2023-08-24,192.59,77.47,14.0,17.2,89.88,96.63,10.52,70.04,66.77
2023-08-25,167.89,79.05,83.0,15.68,72.82,99.4,84.33,82.34,84.72
2023-08-28,137.27,77.46,81.0,15.08,31.15,95.83,83.53,83.13,73.41
2023-08-29,169.47,78.93,87.0,14.45,75.2,99.01,87.7,87.1,87.25
2023-08-30,160.48,79.07,59.0,13.88,66.47,99.4,62.5,90.67,79.76
2023-08-31,179.28,74.05,33.0,13.57,82.74,82.74,28.37,94.84,72.17
2023-09-01,149.83,76.58,66.0,13.09,49.8,92.66,67.06,99.4,77.23
2023-09-05,153.77,73.29,25.0,14.01,55.36,77.18,19.44,87.1,59.77
2023-09-06,155.85,73.87,33.0,14.45,58.13,81.94,28.17,85.32,63.39
2023-09-07,167.35,76.12,45.0,14.4,71.23,89.48,41.67,85.91,72.07
2023-09-08,148.5,74.51,60.0,13.84,46.63,83.13,63.29,90.67,70.93
2023-09-11,173.89,77.1,70.0,13.8,78.77,93.85,73.02,91.07,84.18
2023-09-12,161.78,75.42,46.0,14.23,66.07,85.91,43.06,85.52,70.14
2023-09-13,160.35,73.42,55.0,13.48,64.48,75.99,56.75,96.03,73.31
2023-09-14,165.12,71.63,83.0,12.82,67.66,64.48,85.32,99.8,79.32
2023-09-15,275.26,66.56,15.0,13.79,98.21,20.04,9.52,90.28,54.51
2023-09-18,143.19,74.98,43.0,14.0,37.5,83.93,39.48,85.12,61.51
2023-09-19,139.31,73.64,36.0,14.11,29.96,77.58,30.95,84.33,55.7
2023-09-20,146.11,75.26,26.0,15.14,43.85,84.72,20.24,76.79,56.4
2023-09-21,171.69,73.87,7.0,17.54,75.99,79.17,4.76,61.31,55.31
2023-09-22,154.7,74.12,27.0,17.2,53.77,79.96,21.43,62.7,54.46
2023-09-25,129.26,74.21,61.0,16.9,16.87,80.36,64.48,68.06,57.44
2023-09-26,146.24,73.3,8.0,18.94,43.45,72.82,5.56,49.8,42.91
2023-09-27,164.14,72.62,40.0,18.22,66.87,68.06,35.12,56.94,56.75
2023-09-28,151.44,72.81,68.0,17.34,50.6,68.85,71.23,60.91,62.9
2023-09-29,162.09,72.61,34.0,17.52,64.88,66.87,28.57,60.12,55.11
2023-10-02,150.89,70.75,33.0,17.61,49.01,54.17,26.79,59.33,47.32
2023-10-03,151.15,70.44,20.0,19.78,49.01,50.99,13.69,40.67,38.59
2023-10-04,150.46,72.15,68.0,18.58,47.42,63.69,71.83,51.79,58.68
2023-10-05,144.13,71.21,39.0,18.49,37.9,56.94,34.52,53.17,45.63
2023-10-06,170.53,70.23,84.0,17.45,74.4,48.61,87.7,60.52,67.81
2023-10-09,137.21,70.17,72.0,17.7,25.99,47.42,77.38,58.53,52.33
2023-10-10,152.58,70.9,72.0,17.03,50.6,54.17,77.18,65.28,61.81
2023-10-11,151.64,68.71,50.0,16.09,49.8,34.72,47.82,71.43,50.94
2023-10-12,163.7,72.91,25.0,16.69,65.67,69.25,16.87,70.04,55.46
2023-10-13,159.47,68.06,39.0,19.32,60.91,29.17,33.93,40.28,41.07
2023-10-16,143.17,68.23,88.0,17.21,33.93,32.34,91.07,60.32,54.41
2023-10-17,167.96,71.4,63.0,17.88,70.83,57.74,64.88,54.96,62.1
2023-10-18,168.0,70.33,18.0,19.22,70.83,47.82,10.91,39.48,42.26
2023-10-19,185.78,74.17,22.0,21.4,86.31,79.96,14.88,23.61,51.19
2023-10-20,174.88,71.09,18.0,21.71,79.96,54.56,11.11,21.23,41.72
2023-10-23,160.0,72.11,33.0,20.37,60.91,62.5,26.39,30.75,45.14
2023-10-24,156.66,70.39,69.0,18.97,54.56,47.02,73.81,44.05,54.86
2023-10-25,188.58,73.05,30.0,20.19,87.9,69.64,23.61,31.55,53.17
2023-10-26,199.28,72.69,32.0,20.68,91.47,66.87,25.4,26.79,52.63
2023-10-27,174.21,69.85,24.0,21.27,77.58,40.28,16.47,22.82,39.29
2023-10-30,158.66,70.27,93.0,19.75,57.74,45.04,96.83,35.91,58.88
2023-10-31,159.03,67.1,81.0,18.14,58.13,19.25,86.51,52.98,54.22
2023-11-01,172.25,71.97,66.0,16.87,75.6,60.12,68.85,67.86,68.11
2023-11-02,174.69,69.98,93.0,15.66,79.56,40.67,97.02,75.6,73.21
2023-11-03,166.06,70.22,77.0,14.91,66.47,44.25,82.74,77.98,67.86
2023-11-06,147.5,70.92,40.0,14.89,38.29,51.39,35.71,77.98,50.84
2023-11-07,150.64,72.89,42.0,14.81,43.85,67.66,38.49,79.56,57.39
2023-11-08,145.36,69.99,45.0,14.45,34.72,39.48,42.26,81.55,49.5
2023-11-09,167.2,73.7,15.0,15.29,67.26,75.99,6.94,74.8,56.25
2023-11-10,167.13,75.21,90.0,14.17,66.87,84.33,93.25,83.93,82.09
2023-11-13,145.83,72.43,40.0,14.76,35.52,62.9,35.91,78.77,53.27
2023-11-14,187.62,71.77,89.0,14.16,87.5,57.74,92.46,83.93,80.41
2023-11-15,188.13,72.54,63.0,14.18,87.5,62.9,66.27,82.94,74.9
2023-11-16,174.73,71.19,52.0,14.32,79.56,51.79,53.57,81.55,66.62
2023-11-17,165.58,73.27,58.0,13.8,65.28,70.04,62.1,89.68,71.78
2023-11-20,170.28,73.13,69.0,13.41,72.02,69.25,74.8,96.63,78.17
2023-11-21,165.21,75.2,41.0,13.35,63.69,83.93,36.71,96.63,70.24
2023-11-22,166.98,77.74,70.0,12.85,66.07,95.83,75.79,99.4,84.28
2023-11-24,76.56,76.87,81.0,12.46,0.6,92.26,87.1,99.8,69.94
2023-11-27,155.36,73.3,30.0,12.69,47.82,70.04,22.62,99.4,59.97
2023-11-28,154.35,73.43,59.0,12.69,45.44,71.23,63.49,99.21,69.84
2023-11-29,166.04,72.76,54.0,12.98,64.88,63.29,54.96,97.42,70.14
2023-11-30,218.7,68.28,73.0,12.92,97.02,24.01,80.75,97.42,74.8
2023-12-01,170.94,69.79,79.0,12.63,72.42,32.34,85.52,99.4,72.42
2023-12-04,167.63,71.43,49.0,13.08,66.87,50.2,47.82,96.23,65.28
2023-12-05,167.62,72.61,35.0,12.85,66.47,60.52,28.97,97.62,63.39
2023-12-06,158.13,68.58,46.0,12.97,52.18,23.61,43.45,96.23,53.87
2023-12-07,173.54,73.12,64.0,13.06,76.79,66.87,67.46,95.44,76.64
2023-12-08,162.45,72.41,62.0,12.35,57.74,58.13,65.08,99.8,70.19
2023-12-11,194.54,73.97,72.0,12.63,90.28,76.79,78.97,98.81,86.21
2023-12-12,181.07,73.1,63.0,12.07,82.74,65.67,66.07,99.8,78.57
2023-12-13,214.49,70.69,91.0,12.19,95.83,40.67,95.44,99.4,82.84
2023-12-14,256.22,69.26,57.0,12.48,97.42,25.2,59.13,98.21,69.99
2023-12-15,366.42,64.46,40.0,12.28,99.8,2.58,34.13,99.01,58.88
2023-12-18,187.1,70.69,60.0,12.56,85.12,40.67,63.1,97.42,71.58
2023-12-19,175.07,69.09,78.0,12.53,78.37,23.21,84.72,97.42,70.93
2023-12-20,188.35,69.16,5.0,13.67,86.31,24.01,1.79,82.74,48.71
2023-12-21,151.09,71.49,93.0,13.65,37.1,48.21,98.02,82.94,66.57
2023-12-22,128.4,72.22,73.0,13.03,8.53,55.36,80.16,92.26,59.08
2023-12-26,109.28,74.18,79.0,12.99,2.98,78.37,85.32,92.26,64.73
2023-12-27,129.02,74.25,66.0,12.43,9.33,78.77,69.05,98.21,63.84
2023-12-28,123.45,74.43,69.0,12.47,6.15,79.17,74.01,97.42,64.19
2023-12-29,141.65,75.53,31.0,12.45,21.23,85.52,21.03,97.82,56.4
2024-01-02,181.75,70.33,58.0,13.2,81.55,35.91,59.33,88.49,66.32
2024-01-03,172.12,68.58,27.0,14.04,71.23,19.25,17.46,72.42,45.09
2024-01-04,164.42,69.11,47.0,14.13,56.94,22.82,42.66,71.63,48.51
2024-01-05,153.26,71.05,61.0,13.35,37.9,43.85,63.49,86.51,57.94
2024-01-08,185.78,69.01,83.0,13.08,83.13,20.83,89.48,89.68,70.78
2024-01-09,181.35,71.48,35.0,12.76,80.75,47.02,26.39,93.85,62.0
2024-01-10,165.34,72.55,54.0,12.69,57.74,57.34,51.98,94.25,65.33
2024-01-11,180.84,73.38,38.0,12.44,79.96,68.45,29.96,97.82,69.05
2024-01-12,160.9,68.44,53.0,12.7,50.99,16.07,51.79,93.06,52.98
2024-01-16,195.95,70.12,24.0,13.84,90.28,30.36,12.9,74.6,52.03
2024-01-17,173.39,70.71,22.0,14.79,72.02,38.69,11.9,61.71,46.08
2024-01-18,197.35,72.52,65.0,14.13,90.28,56.15,68.45,68.65,70.88
2024-01-19,227.2,73.7,81.0,13.3,96.63,72.82,88.1,85.71,85.81
2024-01-22,206.41,71.86,61.0,13.19,93.06,49.4,63.69,86.9,73.26
2024-01-23,171.62,69.05,65.0,12.55,66.47,18.06,68.25,95.44,62.05
2024-01-24,224.41,75.42,39.0,13.14,96.23,84.72,31.35,86.71,74.75
2024-01-25,235.41,72.27,79.0,13.45,96.63,52.98,86.11,81.15,79.22
2024-01-26,189.41,71.22,55.0,13.26,85.12,42.26,54.76,84.72,66.72
2024-01-29,185.63,72.2,70.0,13.6,79.96,51.39,76.79,76.98,71.28
2024-01-30,205.59,70.88,57.0,13.31,91.87,37.9,58.33,83.53,67.91
2024-01-31,235.92,70.52,17.0,14.35,96.63,32.74,6.94,62.1,49.6
2024-02-01,201.04,70.94,76.0,13.88,89.48,39.09,83.53,69.84,70.49
2024-02-02,257.71,78.62,46.0,13.85,97.42,96.63,41.67,70.83,76.64
2024-02-05,230.69,75.21,22.0,13.67,95.83,82.34,12.1,74.21,66.12
2024-02-06,202.02,73.93,64.0,13.06,89.88,74.4,67.26,88.1,79.91
2024-02-07,195.23,72.29,71.0,12.83,85.91,53.37,77.78,91.47,77.13
2024-02-08,177.53,70.0,41.0,12.79,73.21,25.6,34.92,91.87,56.4
2024-02-09,177.59,73.08,53.0,12.93,73.21,62.9,51.19,89.09,69.1
2024-02-12,185.38,75.45,63.0,13.93,78.37,84.72,65.67,65.87,73.66
2024-02-13,200.12,73.54,9.0,15.85,87.9,70.04,3.97,46.83,52.18
2024-02-14,175.52,73.41,73.0,14.38,71.23,67.66,81.55,58.53,69.74
2024-02-15,193.71,73.8,76.0,14.01,83.93,74.4,83.73,63.49,76.39
2024-02-16,194.97,73.55,33.0,14.24,85.12,70.04,22.62,59.33,59.28
2024-02-20,209.97,72.45,42.0,15.42,92.66,54.96,36.31,48.21,58.04
2024-02-21,179.57,74.21,67.0,15.34,72.82,78.77,72.02,48.21,67.96
2024-02-22,236.72,78.63,72.0,14.54,96.63,96.63,78.97,54.96,81.8
2024-02-23,204.39,77.9,73.0,13.75,90.28,95.44,80.95,71.63,84.57
2024-02-26,179.79,75.75,27.0,13.74,72.42,85.52,16.47,71.83,61.56
2024-02-27,161.05,73.21,61.0,13.43,44.25,62.9,61.9,79.37,62.1
2024-02-28,160.4,71.36,57.0,13.84,43.06,40.67,56.55,68.06,52.08
2024-02-29,252.16,73.0,52.0,13.4,96.63,60.12,48.41,79.96,71.28
2024-03-01,202.45,74.97,58.0,13.11,88.29,79.96,57.74,85.12,77.78
2024-03-04,233.28,75.65,57.0,13.49,95.04,84.33,56.35,76.39,78.03
2024-03-05,222.87,75.06,40.0,14.46,93.45,79.96,31.15,52.58,64.29
2024-03-06,216.63,74.66,67.0,14.5,92.26,78.37,71.83,51.98,73.61
2024-03-07,219.38,75.55,65.0,14.44,93.06,83.93,67.66,53.77,74.6
2024-03-08,273.78,79.92,50.0,14.74,97.42,99.8,45.04,49.4,72.92
2024-03-11,203.91,76.0,66.0,15.22,87.1,86.31,69.64,43.85,71.73
2024-03-12,216.81,76.03,63.0,13.84,91.47,86.31,63.89,66.67,77.08
2024-03-13,205.39,74.79,55.0,13.75,87.5,76.79,51.39,69.44,71.28
2024-03-14,231.29,75.1,29.0,14.4,94.25,78.37,16.47,53.57,60.66
2024-03-15,377.36,64.11,32.0,14.41,99.8,0.6,19.84,52.78,43.25
2024-03-18,223.09,75.79,67.0,14.33,92.26,84.33,72.42,54.56,75.89
2024-03-19,201.48,74.82,80.0,13.82,83.13,76.39,88.89,67.26,78.92
2024-03-20,189.48,73.15,82.0,13.04,76.79,57.74,91.47,87.1,78.27
2024-03-21,211.94,74.19,58.0,12.92,88.69,72.42,57.14,89.29,76.88
2024-03-22,193.06,75.09,28.0,13.06,77.18,77.58,15.48,85.91,64.04
2024-03-25,183.15,74.36,38.0,13.19,70.04,73.21,26.59,82.74,63.14
2024-03-26,188.6,73.85,50.0,13.24,74.4,67.66,44.25,81.15,66.87
2024-03-27,190.12,73.41,88.0,12.78,75.99,60.91,94.25,91.87,80.75
2024-03-28,187.48,71.63,71.0,13.01,72.02,36.71,77.38,86.71,68.2
2024-04-01,166.55,74.25,28.0,13.65,46.63,72.42,15.67,68.85,50.89
2024-04-02,185.11,70.07,21.0,14.61,69.25,19.64,8.53,44.44,35.47
2024-04-03,169.81,70.06,44.0,14.33,51.79,19.25,37.9,50.79,39.93
2024-04-04,204.02,74.13,15.0,16.35,85.12,70.04,3.57,29.56,47.07
2024-04-05,181.79,75.14,76.0,16.03,67.26,77.98,85.12,31.15,65.38
2024-04-08,148.52,70.93,47.0,15.19,20.44,29.56,42.46,37.5,32.49
2024-04-09,168.27,74.47,63.0,14.98,48.61,73.21,65.28,39.09,56.55
2024-04-10,168.61,71.11,19.0,15.8,48.61,30.36,8.33,32.74,30.01
2024-04-11,184.03,72.95,45.0,14.91,68.06,50.6,39.48,39.29,49.36
2024-04-12,193.15,71.58,5.0,17.31,76.79,33.93,0.4,15.28,31.6
2024-04-15,191.99,72.29,23.0,19.23,75.2,42.26,11.71,4.56,33.43
2024-04-16,176.44,69.45,37.0,18.4,60.52,13.29,27.58,8.53,27.48
2024-04-17,174.15,70.44,44.0,18.21,56.55,22.42,38.89,9.72,31.89
2024-04-18,171.37,71.3,54.0,18.0,50.99,30.36,51.59,10.52,35.86
2024-04-19,244.34,74.41,69.0,18.71,95.83,72.42,75.79,7.34,62.85
2024-04-22,188.48,72.61,83.0,16.94,71.63,45.44,92.86,23.02,58.23
2024-04-23,176.3,69.24,76.0,15.69,59.33,10.12,84.92,33.13,46.88
2024-04-24,206.88,72.98,51.0,15.97,86.71,50.2,47.82,29.96,53.67
2024-04-25,235.48,75.94,31.0,15.37,94.64,85.52,20.24,35.12,58.88
2024-04-26,214.33,77.17,56.0,15.03,88.29,91.87,54.37,37.9,68.11
2024-04-29,204.45,79.45,64.0,14.67,84.33,99.01,67.06,43.45,73.46
2024-04-30,208.9,71.95,9.0,15.65,86.31,35.52,2.58,32.94,39.34
2024-05-01,219.77,73.31,48.0,15.39,91.07,56.15,45.04,33.93,56.55
2024-05-02,187.28,70.37,71.0,14.68,67.26,18.06,78.37,43.06,51.69
2024-05-03,199.51,72.18,71.0,13.49,77.98,37.1,78.17,73.41,66.67
2024-05-06,171.04,71.85,73.0,13.49,46.23,33.53,82.74,73.21,58.93
2024-05-07,181.31,72.12,66.0,13.23,60.91,36.71,70.24,80.36,62.05
2024-05-08,147.07,68.89,55.0,13.0,11.31,5.36,51.79,86.71,38.79
2024-05-09,152.13,69.74,71.0,12.69,16.87,10.12,77.98,93.25,49.55
2024-05-10,147.61,71.43,61.0,12.55,11.71,28.77,60.71,95.24,49.11
2024-05-13,147.26,70.71,50.0,13.6,10.52,22.42,44.05,68.06,36.26
2024-05-14,156.11,70.08,61.0,13.42,21.63,13.69,60.52,74.4,42.56
2024-05-15,197.61,73.25,73.0,12.45,76.79,53.77,82.94,97.22,77.68
